% Model:              StrainTuningCantilever_LARGER_fin.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 24 2024, 18:14
% Dimension:          3
% Nodes:              5834
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Strain tensor, YY-component
-2.1684043449710089E-19   -21.61220428841022       -0.00436858441842821     1.1152470765711215E-5
0                         -22.008416300133074      -0.0040335545782807835   1.0404865859950747E-5
-2.1684043449710089E-19   -21.61417600450196       0.10506049275825013      5.223975311028083E-7
0                         -21.614266441307716      -0.0043669181310657815   1.1029241480441399E-5
0                         -22.008321963551875      0.10592261405419355      -1.5286868748387487E-7
-1.3552527156068805E-20   -22.00857331216836       -0.00403342155020646     8.35755189949512E-6
0                         -22.008478274219893      0.10592295617170147      5.555694153424353E-8
-2.1684043449710089E-19   -21.614175530535437      0.10563281433276012      3.6997577050771974E-7
-2.1684043449710089E-19   -21.614175056843745      0.1062051354831537       2.1357736411614664E-7
2.1684043449710089E-19    -21.61408463871557       0.21563298299562883      -1.0929360612737357E-5
0                         -22.00822749472264       0.2159663480019883       -1.0174140551340092E-5
0                         -22.00822753029404       0.21592293086809278      -1.0413920509104762E-5
1.3552527156068805E-20    -22.008383124200506      0.21596647988339968      -8.215415061340812E-6
0                         -22.008478236648305      0.10596635254908428      2.875810563385337E-8
0                         -22.008227565883363      0.21587951370022576      -1.0653975012352862E-5
0                         -22.008383161628316      0.215923271532508        -8.18932642259933E-6
-2.1684043449710089E-19   -22.396438933755466      -0.003149560839064511    5.4374858333675265E-6
0                         -22.39834721482338       -0.003150424726977726    5.30685252859908E-6
0                         -22.398346735236103      -0.0026085974446738895   5.191448189972577E-6
0                         -22.39634273494358       0.10630591571370539      -2.1444179242760714E-7
0                         -22.39824984154129       0.10684921916390068      -2.043737077513968E-7
0                         -22.78375384120196       0.10668162795536316      4.2982405849742367E-7
6.776263578034403E-21     -22.783753866893427      0.1066523543732994       3.514306467890115E-8
0                         -22.39634226786722       0.10685008300935904      -2.0823976854649938E-7
-2.1684043449710089E-19   -22.3964394009906        -0.0036939255594356114   5.460237339591682E-6
0                         -22.783856459609762      0.10668158337072442      1.3678147949415998E-7
2.1684043449710089E-19    -22.398152950625015      0.216307656506054        -5.008385138737347E-6
0                         -22.783655370043725      0.21665233585861435      -4.395295359936304E-6
0                         -22.39624608748758       0.21630598571305548      -5.182652920169162E-6
6.776263578034403E-21     -22.783757253223367      0.2166524270009875       -1.52373725738413E-6
0                         -22.78385700305934       0.2166235900687971       -8.80310227619369E-8
6.938893903907228E-18     -22.973465054737332      0.10684990464071795      5.522332356553068E-9
-2.0816681711721685E-17   -22.973415469858537      0.16182364607049476      -7.244775962403446E-8
6.776263578034403E-21     -22.7839569026863        0.10668167254327335      9.231381960802761E-8
0                         -23.162993159849282      0.10701787832218929      2.6880623499569606E-8
-8.673617379884035E-19    -30.677137064823306      0.2176636112820597       3.889585779577803E-6
0                         -30.67713444013314       0.110102651138566        1.9316217744167503E-7
0                         -30.6771371191062        0.2201025704828551       3.973797821277962E-6
-1.6263032587282567E-19   -30.47399281742259       0.22010657932039565      4.498392156209133E-6
1.6263032587282567E-19    -30.473991007499517      0.20886941072013873      3.965219893557363E-6
-6.884683795282953E-18    -30.450877465975655      0.22010703655678635      4.6766862022003675E-6
-1.745565497701662E-17    -30.450875732968324      0.11010712055362142      -5.577159007986558E-8
3.2526065174565133E-19    -30.473989185533064      0.19763373056751118      3.3814783509365882E-6
1.3010426069826053E-18    -30.450877460963046      0.21982951354558872      4.723897701817345E-6
-2.1684043449710089E-19   -30.47397376423029       0.09887697225311046      -4.545340861076952E-7
0                         -30.677131807880734      0.0025418944560878557    -3.900701281604637E-6
-1.1817803680091998E-17   -30.450875727999843      0.1098297825854475       -5.659314108255316E-8
-5.421010862427522E-20    -30.47395839429199       1.0655918601680661E-4    -4.333400653778212E-6
-8.673617379884035E-19    -30.677131753291537      1.0257747585295909E-4    -3.909863744482487E-6
-2.710505431213761E-18    -30.450873998863837      1.0701273793277693E-4    -4.948385817580021E-6
-1.713039432527097E-17    -30.4503161822605        1.0701965831953753E-4    -5.0352937606862865E-6
2.1684043449710089E-19    -30.4305428000915        0.00993171650894812      -4.752260839800468E-6
1.0842021724855044E-19    -30.43054405110839       1.0721375736960128E-4    -5.087730428208817E-6
-1.3444106938820255E-17   -30.45031618301776       3.7656932334038533E-4    -5.218660146266053E-6
0                         -30.228923372041848      0.10736085346827998      5.24234218248474E-8
8.673617379884035E-19     -30.22892325600211       1.0920684281185673E-4    -5.8198899213588855E-6
-9.215718466126788E-18    -30.450317542276384      0.11037685629407354      -3.4380573126078745E-8
-4.662069341687669E-18    -30.450317541445273      0.11010712746705323      -3.6117526895445784E-8
-1.0733601507606494E-17   -30.450318898098303      0.22010704334581271      5.242552297931051E-6
-3.7947076036992655E-19   -30.43053079310781       0.11993839131134099      4.724381284114767E-7
-1.6263032587282567E-19   -30.43051998430646       0.22010723540831448      5.288581079813658E-6
0                         -30.228923537479226      0.2201092040769558       5.77271944316378E-6
0                         -30.228923508366456      0.2173609351271828       5.6389308363317345E-6
-3.7947076036992655E-19   -30.430532040405158      0.11010732202961299      -9.572704585039695E-9
-8.673617379884035E-19    -30.2289234012818        0.11010931830202637      1.1604807244112706E-7
6.938893903907228E-18     -23.16351755391201       0.1619948579084086       6.189509346102235E-7
-1.0842021724855044E-19   -23.164037090655366      0.21648244872564643      1.1668583910269947E-6
1.0842021724855044E-19    -23.16404198373102       0.2169954959830762       1.1720174687175945E-6
0                         -23.5421324013538        0.21731800808810803      2.4156546065147897E-6
0                         -23.54213256519012       0.2173351794930757       2.611678922636194E-6
0                         -23.542013284090604      0.21731774460381748      2.6111013218874067E-6
6.938893903907228E-18     -23.3526318260488        0.162165161456669        1.3013749542485207E-6
0                         -23.16580531369266       0.2169970870947974       1.3978470593608025E-6
0                         -23.163152184862803      0.10701781109594577      1.9007864387136026E-7
-6.776263578034403E-21    -23.54219158299743       0.21733523250596043      3.809183419413299E-6
0                         -22.783856485890013      0.10665244618250658      -1.3359477505629593E-7
6.776263578034403E-21     -22.783753892623267      0.10662308073746593      -3.5800901765554135E-7
0                         -22.78395567287858       -0.003318123360362863    2.219715087478433E-6
0                         -22.78385231992144       -0.0033475687627427275   4.364431142769155E-6
0                         -22.398347694835316      -0.003692253075452815    5.4188132128543206E-6
0                         -22.783955699369148      -0.003347476307843384    1.6193019967494757E-6
-6.776263578034403E-21    -23.16299320164218       0.10697119068450887      8.60938926953677E-8
0                         -22.973514683458447      0.051823683182468404     7.977592786078157E-8
0                         -22.784056859798902      -0.003318033529306302    2.4678962165429023E-7
1.3877787807814457E-17    -23.037465199304034      0.03361119777024753      -1.6188211835509262E-7
0                         -23.163615803398454      0.05199490442889851      -4.857287864363852E-7
-1.0842021724855044E-19   -23.164232995207232      -0.002490967880058545    -1.0299858925395726E-6
0                         -23.164238810745793      -0.0030044115296256483   -1.0351145984994732E-6
0                         -22.784056806458295      -0.003259331053605977    7.650437619233106E-8
1.0842021724855044E-19    -23.864921461798417      0.10762090197362513      3.5609642733652505E-7
0                         -23.86482633968825       0.21719459409539119      7.523551555447647E-6
6.776263578034403E-21     -23.542289967273277      0.10733534339595845      -1.6286562236071078E-7
0                         -23.54219159835854       0.21731806210486482      4.4071270248257134E-6
0                         -23.86482596051179       0.21762069302141313      7.5514235323947255E-6
6.776263578034403E-21     -23.54228998281264       0.10731796343644137      -9.226354553954573E-9
1.0842021724855044E-19    -23.86492184102349       0.1071945841269825       3.644082748545186E-7
0                         -23.542327658907258      -0.0026471354737224516   -2.3153190493383694E-6
1.3877787807814457E-17    -23.290278568617055      0.03371396879756619      -1.1777719678949208E-6
6.776263578034403E-21     -23.542327858132857      -0.002664732847272136    -2.4839728029982597E-6
0                         -23.35273061150731       0.05216521813886517      -1.0506267998788971E-6
1.0842021724855044E-19    -23.16600353097335       -0.003002818745068305    -1.2688038837543701E-6
0                         -23.163152226685444      0.10697154434665243      2.1402397325968574E-7
6.776263578034403E-21     -23.54238834068999       -0.0026646785392113615   -3.6338997073735275E-6
0                         -23.865016971692267      -0.0023792058519622678   -7.587500696456463E-6
1.3877787807814457E-17    -23.35268123595702       0.10714493518800408      1.1684872760422225E-7
0                         -23.542230063580412      0.10731790877579607      2.5356145178683905E-8
0                         -23.542132431991586      0.21728366529037757      2.2191368198437163E-6
-2.8189256484623115E-18   -29.95233973039389       0.11010839777996637      -1.1230124094354837E-7
-2.3852447794681098E-18   -29.95130055215471       0.0011031689919749116    -7.357218315854347E-6
-1.8323016715005025E-17   -29.952340853363687      5.129831609222064E-4     -6.932155962344536E-6
2.927345865710862E-18     -29.95129892863637       0.1104401873089353       -4.215459148630383E-8
1.734723475976807E-18     -29.951300567644484      4.398821452753019E-4     -7.286339945399738E-6
6.938893903907228E-18     -29.779816969217237      0.09838931863938968      -7.305908800978291E-7
-6.938893903907228E-18    -29.77981774424098       0.05510533643114486      -3.6745213725324552E-6
-1.734723475976807E-17    -29.952340854911984      1.0825327259741072E-4    -7.035594054593683E-6
6.505213034913027E-19     -29.952339728744768      0.11051332381650032      -8.697425740366429E-8
0                         -29.668562773281703      0.09056988234675249      -1.303721791785016E-6
0                         -29.987853564465894      0.09563137230858819      -9.317340887910856E-7
0                         -29.987855803152527      0.1101085207583383       -9.811405978015055E-8
-1.0842021724855044E-19   -29.98783954170984       1.0838055225419756E-4    -6.429580783562621E-6
0                         -30.222180573989963      1.0924829637551984E-4    -6.02887383814835E-6
-8.673617379884035E-19    -30.22218115104773       0.10743776499724265      1.5166707615566937E-7
-1.3877787807814457E-17   -29.692127127451723      0.05510295489011305      -3.977960441993913E-6
0                         -29.726651001110174      0.0031401567117613953    -7.745952525273668E-6
-1.3877787807814457E-17   -29.7641852799048        0.03982631657033063      -4.8355236814825085E-6
-2.200930410145574E-17    -29.951520901755718      1.0824298898729656E-4    -7.194165736185936E-6
4.3368086899420177E-19    -29.92077731773388       1.0765207170310301E-4    -7.27162249755879E-6
0                         -29.72866819707144       1.0398285067973714E-4    -7.96611208534507E-6
-1.7618285302889447E-18   -29.498330851304683      1.2655358315991045E-4    -9.104232277739306E-6
0                         -29.714711786925054      0.0029785820187883732    -7.998498538462513E-6
1.3877787807814457E-17    -29.55316312342851       0.05509816176398486      -4.485413445636029E-6
9.486769009248164E-20     -29.501723248436946      9.588395429302407E-5     -8.907215671675878E-6
8.673617379884035E-19     -29.723622310606782      1.03851577918976E-4      -8.192840398249903E-6
-6.938893903907228E-18    -29.589260717892174      0.09128692817403203      -1.467235751000831E-6
-1.1262150066693177E-17   -29.49830013698756       9.576143615007022E-5     -9.106819502361025E-6
5.421010862427522E-19     -29.951297301157897      0.21977628330793308      7.422474873090858E-6
-6.938893903907228E-18    -29.77981531328096       0.16510532986551754      3.876481541472205E-6
1.1709383462843448E-17    -29.952338610807438      0.22010826288744348      7.000651040082624E-6
0                         -29.668561636154926      0.12963463538153902      1.5091246987826776E-6
0                         -30.222181714890322      0.21743784100267263      5.88293051450742E-6
0                         -30.22218114875875       0.11010935951733335      2.0853744436988614E-7
-8.673617379884035E-19    -30.222181712752757      0.22010924397375295      6.026804512295783E-6
-3.2526065174565133E-19   -29.987872326287484      0.22010838852034925      6.61336453416244E-6
-4.3368086899420177E-19   -29.987870097205608      0.20562416486582955      5.721322439144013E-6
0                         -29.726645026239158      0.21706820005062105      7.84700616366905E-6
1.3877787807814457E-17    -29.692123589606275      0.1651029541234612       4.084648339926708E-6
0                         -29.920743506984405      0.2201076583375613       7.420785518960408E-6
1.5504091066542713E-17    -29.951517839628814      0.22010825245407975      7.3573136644178425E-6
0                         -29.728661769225486      0.22010397298509987      8.0668037152389E-6
-6.938893903907228E-18    -29.589259162899758      0.1289121287616623       1.6264631526709252E-6
1.6263032587282567E-19    -29.501750361645712      0.2200958759815104       9.035679380269716E-6
1.100465205072787E-17     -29.49832160569718       0.22006463303660573      9.198312242725537E-6
0                         -29.553158803294195      0.16509816047067805      4.5629785039620675E-6
-8.673617379884035E-19    -29.723616606007678      0.22010384240802788      8.332638869849727E-6
-2.0328790734103208E-19   -29.498290559977292      0.22009575217262217      9.200936515290918E-6
6.938893903907228E-18     -29.487422867437754      0.18050831438408668      6.0267600069410405E-6
-3.2526065174565133E-19   -29.49823040963114       0.2200957495139581       9.355379724541347E-6
-1.3877787807814457E-17   -29.483215177281288      0.1650951682747981       4.790113845846773E-6
4.3368086899420177E-19    -29.32963036150285       0.21749712944975527      9.466786645054272E-6
1.0842021724855044E-19    -29.495216519374736      0.2200955912770366       9.362863782263726E-6
0                         -29.32204119199          0.22008651609145974      9.838717850201255E-6
2.6969529040576923E-18    -29.498232485216622      1.2556349328776836E-4    -9.292984271869689E-6
-7.277707082808949E-18    -29.49824062492696       9.575881354168786E-5     -9.295514388214759E-6
0                         -29.48322045592716       0.05509517522473682      -4.6223915206668705E-6
1.4907779871675686E-19    -29.4952587345107        9.560216335632242E-5     -9.301091213563915E-6
0                         -29.32964497458187       0.0026771695290494454    -9.301492565453063E-6
0                         -29.329644711895682      0.007857657023527361     -8.771355252224954E-6
0                         -29.32963754431862       0.11267710397870023      1.7278239281551386E-7
0                         -29.483217421846263      0.122281690291001        1.1019237396543412E-6
-6.938893903907228E-18    -29.191130100619176      0.2200778118278891       1.046439518997481E-5
8.673617379884035E-19     -29.317035128064703      0.22008620422949465      1.0133552629143277E-5
-6.938893903907228E-18    -29.13921609897526       0.08322068538357588      -2.5186703202547994E-6
0                         -23.866156354347364      0.10762199484806517      3.8790583268383374E-7
0                         -23.866155983591213      0.10804669533571984      3.457685174429876E-7
-1.0842021724855044E-19   -23.866060230445157      0.21762178490875078      7.760716022777757E-6
0                         -24.184672338549788      0.21789667168375526      9.02581923284635E-6
0                         -24.184672345361054      0.21788883096106673      8.635447338867557E-6
-1.6940658945086007E-21   -24.184695050627035      0.21789669126981737      1.0273977838162514E-5
0                         -24.184765190296286      0.10789690962683297      -1.7072291562511195E-7
0                         -23.866252101201447      -0.0019531985631382636   -7.713610783078838E-6
-3.3881317890172014E-21   -24.18478855405343       0.10790496731560693      5.982676362920401E-8
1.3010426069826053E-18    -24.486864479910743      0.21814853810684168      1.3564932192732175E-5
6.071532165918825E-18     -24.49324433059601       0.2150559730546386       1.3664415754885033E-5
9.107298248878237E-18     -24.493241845611323      0.2181537701348725       1.4015137816989343E-5
-7.589415207398531E-18    -24.64824995384961       0.21827855924380696      1.5258665133323465E-5
-7.616520261710669E-18    -24.648389422803017      0.21818253729473225      1.5244777580571858E-5
-3.835365185167472E-18    -24.648389347770397      0.21827867016739422      1.5259340017978553E-5
-3.279711571768651E-18    -24.648250033912053      0.21817972948520956      1.5243728996653836E-5
8.131516293641283E-20     -24.65335820336069       0.21828256250466688      1.527704949046053E-5
2.168404344971009E-18     -24.486937072727574      0.1112774795665115       8.110888528124572E-7
-5.204170427930421E-18    -24.48693925724219       0.10814883988137172      4.3654145784599015E-7
-8.239936510889834E-18    -24.49334780451754       0.10815409888512072      -6.755479223641633E-9
0                         -24.493350787947392      0.10504086296347208      -4.065807488031815E-7
8.239936510889834E-18     -24.487011841494308      0.0012927565860513127    -1.2585686215906286E-5
2.168404344971009E-18     -24.49345426344603       -0.001846121045122896    -1.4062210868035959E-5
-6.938893903907228E-18    -24.3379970652339        0.16381553852892644      6.186402898800954E-6
0                         -24.338046938942483      0.1080260694786534       -3.7424344239480247E-7
0                         -24.337948637064816      0.21802578979595544      1.2560082353961485E-5
-3.3881317890172014E-21   -24.184716516655765      0.21788131168169983      1.1910200611303697E-5
-1.6940658945086007E-21   -24.18471650594391       0.21789670933143263      1.1632727150259508E-5
0                         -24.33809343603496       0.052232507957776154     -6.4778897763294175E-6
0                         -24.184810635928386      0.10789694836956819      2.888483316069396E-7
8.239936510889834E-18     -24.487014482842113      -0.001851404999432473    -1.3170217813955992E-5
-9.554531645028508E-18    -24.648250108674006      0.21808087088925882      1.5229027577658515E-5
-3.713392440762853E-18    -24.648331831019608      0.10816423027567115      4.2786752805488266E-7
-2.3174821436877657E-18   -24.64849346690986       0.10827903878438304      4.438337280263918E-7
-2.710505431213761E-20    -24.65422589332845       0.11235053791432192      1.0100576206287952E-6
0                         -24.80315427024059       0.21839993152988116      1.6031171995668233E-5
0                         -24.184788560877088      0.10789692978258024      6.178890767551008E-8
0                         -24.184904704763444      -0.0020869139297411705   -1.143237698172101E-5
0                         -24.18488200111857       -0.0020949643874621777   -1.0096464748090967E-5
-3.3881317890172014E-21   -24.184904718426537      -0.0021032142231815097   -1.143412859450356E-5
2.0816681711721685E-17    -24.338138587029597      -0.0019741491548498843   -1.231882654914579E-5
0                         -24.1848820081414        -0.0021032333353478714   -1.009722842311504E-5
0                         -24.184765197315762      0.10788884148727931      -2.634909437364768E-7
0                         -24.184857964976324      -0.0021032540641743266   -8.760373786402264E-6
0                         -23.86625247253917       -0.0023781122690445843   -7.626270710663677E-6
-5.421010862427522E-20    -24.658225549526815      0.005044919859245471     -1.4332529794569048E-5
0                         -24.80336771725069       0.1084003921199892       -1.4071248569497117E-7
-1.2197274440461925E-19   -24.654377394712753      0.10828364820231201      4.542001816374106E-7
0                         -24.803362177988998      0.11123645198296904      2.766048900998387E-7
0                         -24.80357572579011       0.0011623364198417349    -1.5966119292470483E-5
0                         -24.65847727067988       -0.0017134597454010548   -1.5297557290820726E-5
1.0842021724855044E-18    -24.64843080195999       -0.00172133006777881     -1.5255904542184472E-5
3.415236843329339E-18     -24.64869957740716       -0.001721116207366649    -1.5257159288112214E-5
0                         -24.80357788323955       -0.001599812848363781    -1.6243475921738752E-5
0                         -24.807362576893272      0.1084034793858263       1.0886033639457316E-7
0                         -24.807360033523135      0.11099786410473503      5.094622560324961E-7
0                         -24.80725334957254       0.21840309878299385      1.7117846190250203E-5
0                         -24.80746930235349       9.299667973355723E-4     -1.6514004841589204E-5
4.3368086899420177E-19    -24.807471226773348      -0.0015968046804972114   -1.680153113408687E-5
-4.3368086899420177E-19   -29.056158618728453      0.11130399927783917      3.8232790190329967E-7
-4.3368086899420177E-19   -29.057237955094493      0.11070463115340766      4.1472937030126034E-7
-4.3368086899420177E-19   -29.05615907694001       0.10883114570144764      1.3008642633518616E-7
0                         -29.05614026877523       0.2188163537654052       1.119629754726795E-5
4.3368086899420177E-19    -29.05617743500164       0.0012892141487156352    -1.094079866457931E-5
1.0842021724855044E-19    -28.89952713388478       0.22005257459333383      1.1425189153258516E-5
0                         -28.898772730283103      0.22005250181595123      1.1426406819369886E-5
0                         -28.898341059361215      0.21981271951803305      1.1400340816596524E-5
1.0842021724855044E-19    -28.899041756426982      0.21980830472983376      1.1398755149934402E-5
-5.421010862427522E-20    -28.860926170755         0.22004833902463364      1.1485367267708373E-5
7.37257477290143E-18      -28.73999631777964       0.2200350472925914       1.1910535796643502E-5
-1.3010426069826053E-18   -28.737228953975233      0.22003471729215904      1.1895355388904757E-5
4.553649124439119E-18     -28.738526668243384      0.21927879906414666      1.1951526531504799E-5
-9.974659986866641E-18    -28.73954776883319       0.11029186289697293      4.486218247031233E-7
-7.589415207398531E-19    -28.739790424026495      0.1101671119053735       4.141984761239486E-7
-5.7462715141731735E-18   -28.740046563337383      0.11058291304214062      3.414156889172449E-7
-8.673617379884035E-19    -28.73955255629333       0.1097809643292125       3.9363140633768115E-7
-6.5052130349130266E-18   -28.740046809390776      0.11003529974734139      2.832525970241878E-7
-5.421010862427522E-20    -28.740072389629493      0.05429490588332095      -5.742906279767233E-6
2.1684043449710089E-19    -28.899375754042275      5.256021530148034E-5     -1.1303843766193598E-5
0                         -28.90166324203621       5.2780888360551604E-5    -1.1300642423772604E-5
0                         -28.9001866685186        7.965034523985592E-4     -1.1224767632003306E-5
2.1684043449710089E-19    -28.898048003888956      7.897192706564373E-4     -1.1228437132623923E-5
-1.0842021724855044E-19   -28.741157174753628      3.520066719055746E-5     -1.1632782617697246E-5
0                         -28.740651309535536      2.899851985969189E-4     -1.1489748059107085E-5
1.6263032587282567E-18    -28.740820681235935      0.11057256744382912      2.2134737157572641E-7
0                         -28.822402863744884      0.16721290809345501      6.0177303049298065E-6
5.421010862427522E-20     -28.780716505353542      0.11003976100007717      1.0238983122319386E-7
-4.3368086899420177E-19   -29.052635742065856      0.10884156583692499      3.447517114776099E-8
0                         -28.898027724253485      0.10930096140409513      -1.4800225958488535E-7
0                         -28.9002083815542        0.11081143160849087      7.984725604422948E-9
0                         -28.89803194497857       0.11079738243020257      -5.137839423024428E-9
8.239936510889834E-18     -28.737229146202093      0.2186111001153139       1.190001036375653E-5
7.26415455565288E-18      -28.73932448257235       0.10991136197460283      4.290330223990392E-7
-3.7947076036992655E-18   -28.73911619088858       0.10955640913192558      2.1258018691355452E-7
2.168404344971009E-18     -28.739107899960295      0.11003518783794969      2.6465945421526016E-7
-2.1684043449710089E-19   -24.87770028859709       0.06166836571994304      -7.35455168455418E-6
-2.1684043449710089E-19   -24.878443209974304      0.10845739251585237      1.8684473470408614E-8
0                         -24.879425970011763      0.17044994017193627      9.702332540738642E-6
0                         -24.876698355850955      -0.0015443081395517264   -1.731632739841681E-5
1.1709383462843448E-17    -24.975402529749058      0.21853063768101263      1.7766330889169955E-5
4.9873299934333204E-18    -24.974411415447307      0.21852989778954054      1.776280461844997E-5
4.9873299934333204E-18    -24.97541478034082       0.2178592862034237       1.7657136142745867E-5
8.673617379884035E-19     -25.138807035519434      0.10865050120165075      2.681304160040628E-7
4.336808689942018E-18     -25.13894580821227       0.11518047909358203      1.3494830405752847E-6
0                         -24.97741114344101       0.10853243344727052      -1.7897934274388443E-7
-2.6020852139652106E-18   -24.972145668620705      0.11185981150587979      3.5166397101254045E-7
-8.673617379884035E-19    -25.141146468326244      0.21865185197631332      1.8484167624405134E-5
-2.1684043449710089E-19   -24.94215839025131       0.21850542621889374      1.7652169433527002E-5
1.0408340855860843E-17    -25.136664088374857      0.007891070852125662     -1.6557610934949522E-5
9.107298248878237E-18     -24.97214865886232       0.10852850475262435      -2.205651212256769E-7
6.938893903907228E-18     -24.972242658633         0.001925053710590121     -1.7017053346936775E-5
1.734723475976807E-18     -24.977605135506405      0.002119704774640862     -1.7000047932114935E-5
0                         -24.97760774934603       -0.0014678100369570637   -1.7558193971346462E-5
-1.3010426069826053E-18   -24.972245254008005      -0.0014718126469393      -1.7544561371060013E-5
-1.734723475976807E-18    -25.136670900608188      -0.0013514349036721804   -1.832048875444867E-5
1.0842021724855044E-19    -28.74020268059574       3.509090997557172E-5     -1.1778093178210058E-5
0                         -25.499955989758533      -0.001101834493157599    -2.026295809299285E-5
0                         -25.441358214193002      0.03537997015431539      -1.333681055542208E-5
1.0842021724855044E-19    -25.46936385574743       -0.0011223502120149764   -1.993729250590543E-5
-8.131516293641283E-18    -25.41175788022755       0.05338529441778795      -1.0229961664273417E-5
-1.1275702593849246E-17   -25.3228484431937        6.783559638230128E-4     -1.907254006757635E-5
-4.336808689942018E-18    -25.325897671504595      -0.0012185044627336609   -1.9419211758245655E-5
-6.505213034913027E-19    -25.411418691053164      0.05359160968120499      -1.019217890898735E-5
1.9949319973733282E-17    -25.237977698938128      0.05347260504705386      -9.28282135226288E-6
-3.469446951953614E-18    -25.319666291433634      -0.001222775902977297    -1.9396493600134804E-5
1.8214596497756474E-17    -25.233951610161057      0.05091208589554051      -9.719383412595584E-6
1.3877787807814457E-17    -25.32286151430264       0.1074566047647645       -2.029428823197517E-7
5.204170427930421E-18     -25.151793997422324      -0.001340583009723913    -1.860354992065683E-5
1.0842021724855044E-19    -25.49997264209901       -2.6185508045732035E-4   -1.9978185097123705E-5
1.0408340855860843E-17    -25.151578487478425      0.007023740985349187     -1.719691954477628E-5
-8.673617379884035E-19    -25.14959820730147       0.10865824784958471      -1.8167626512942547E-8
3.469446951953614E-18     -25.14948316602701       0.11456770600775644      9.919252175103307E-7
-1.734723475976807E-18    -25.147455000034466      0.21865637983773906      1.8765957911572198E-5
-8.239936510889834E-18    -25.233705402664906      0.16478248998749345      9.611412457177353E-6
1.5612511283791264E-17    -25.233807939854778      0.06102704731117974      -8.362809351735578E-6
-6.938893903907228E-18    -25.235804791891542      0.16347111881747148      9.386881848983113E-6
1.6479873021779667E-17    -25.2378492472206        0.05846105702820434      -8.534012122350412E-6
4.336808689942018E-18     -25.23381285056706       0.05605457464327428      -8.948338001924809E-6
1.3227266504323154E-17    -25.322816683672862      0.10911900229038211      1.0779109153620361E-7
2.0708261494473135E-17    -25.411583496871426      0.053696604620735916     -1.0310718683857493E-5
1.1926223897340549E-18    -25.411406838707858      0.054011966970494825     -9.947026477168485E-6
-7.426784881525705E-18    -25.411746688027208      0.053800567905902874     -9.985256881771354E-6
1.734723475976807E-18     -25.40945773106937       0.1650346265618779       1.0372462163480498E-5
1.0625181290357943E-17    -25.49578918860238       0.10970619392211638      4.634414918388947E-7
1.1709383462843448E-17    -25.497056875952087      0.11054290356288059      4.686457578159127E-7
-1.734723475976807E-18    -25.407217412565643      0.16358880910963533      1.010839991216436E-5
1.214306433183765E-17     -25.497119814429883      0.10889673509906163      1.6828613900593395E-7
0                         -25.492915954666866      0.2188935937338309       2.026144058372558E-5
3.2526065174565133E-19    -25.499900928802177      0.03612351667273215      -1.3426865994396252E-5
7.806255641895632E-18     -25.323419173565128      0.21877984490667793      1.9533500625450567E-5
-6.938893903907228E-18    -25.23789171585858       0.1647884939100736       9.599819271328613E-6
6.938893903907228E-18     -25.317365814189262      0.21877569166549818      1.9505865660795864E-5
6.7220534694101275E-18    -25.499880991755866      0.1088985356827083       -1.3094743894405942E-7
7.15573433840433E-18      -25.499880617675164      0.11038666185455007      1.4808215713821397E-7
0                         -25.49985082525227       0.21889811808517895      2.0494416802476584E-5
-5.421010862427522E-20    -28.632193039707573      0.08058665979903776      -3.1675431058192568E-6
1.734723475976807E-18     -28.5384048571421        0.16474252666247086      5.9946588075583E-6
-5.421010862427522E-20    -28.53849402941449       0.10342173817325193      -6.671475845858838E-7
-8.239936510889834E-18    -28.537436158265546      0.16448005463215035      5.965820497595169E-6
1.0842021724855044E-19    -28.419295927744386      0.13246857161212056      2.5091436304049744E-6
0                         -28.539398035578305      0.05479470769891432      -6.035154533917251E-6
0                         -28.53861135356025       0.055009229727083234     -6.011944672375187E-6
-3.2526065174565133E-19   -28.537436074975005      0.16500906157944453      6.031124492397931E-6
3.577867169202165E-18     -28.53840478906042       0.16527587140899022      6.0599913018388575E-6
0                         -28.506568872412046      0.1650043717153951       6.162864904686921E-6
1.0842021724855044E-19    -28.53703041112139       0.176360479310477        7.395664604660249E-6
0                         -28.53198126148121       0.22000811314545812      1.2304948839669201E-5
4.3368086899420177E-19    -28.535852666887553      0.22000864616868         1.2299479185185762E-5
-2.1684043449710089E-19   -28.654161102114085      0.2200239534457365       1.213629009454327E-5
0                         -28.53059434821294       0.0035204123169968724    -1.180383606787795E-5
1.734723475976807E-18     -28.53004745905433       7.830425140724777E-6     -1.219780485443889E-5
0                         -28.543474635350567      9.679267655404491E-6     -1.2178865350786507E-5
-8.673617379884035E-19    -28.317008640565017      0.054975286629811916     -6.31740007498331E-6
-8.673617379884035E-19    -28.31422263251277       0.04708701751693774      -7.247269773880185E-6
1.734723475976807E-18     -28.297581609112854      -2.820747786818515E-5    -1.2801228459828885E-5
0                         -25.501256874715573      -3.3238723226107513E-4   -2.0364563661745222E-5
0                         -25.50123372289356       -0.0011009956626010532   -2.042768825782933E-5
0                         -25.8335119464772        0.21424595164292334      2.0937714160554007E-5
8.673617379884035E-19     -25.826582567650796      0.2191017906903711       2.1736487588921532E-5
0                         -25.82641228239894       0.2138845900422275       2.0612213622034465E-5
-1.734723475976807E-18    -25.835945768270417      0.10910774373942105      5.666150102885684E-8
0                         -25.825542169885384      0.10910156846569542      -6.404023033492732E-8
